0,0.03508771929824561
1,0.25925925925925924
2,0.05405405405405406
3,0.008064516129032258
4,0.0
5,0.07142857142857142
6,0.0196078431372549
7,0.021739130434782608
8,0.06666666666666667
9,0.0
10,0.09090909090909091
11,0.05454545454545454
12,0.010810810810810811
13,0.030303030303030304
14,0.04878048780487805
15,0.04285714285714286
16,0.018867924528301886
17,0.07692307692307693
18,0.0
19,0.051515151515151514
20,0.018867924528301886
21,0.012345679012345678
22,0.007518796992481203
23,0.1111111111111111
24,0.013888888888888888
25,0.07006369426751592
26,0.02867383512544803
27,0.017857142857142856
28,0.041666666666666664
29,0.01818181818181818
30,0.030303030303030304
31,0.0
32,0.041666666666666664
33,1.0
34,0.031496062992125984
35,0.031914893617021274
36,0.012658227848101266
37,0.006060606060606061
38,0.05172413793103448
39,0.017857142857142856
40,0.038461538461538464
41,0.05339805825242718
42,0.15384615384615385
43,0.05571847507331378
44,0.04285714285714286
45,0.0
46,0.0
47,0.04838709677419355
48,0.14035087719298245
49,0.06060606060606061
50,0.02158273381294964
51,0.16049382716049382
52,0.029197080291970802
53,0.04129793510324484
54,0.15294117647058825
55,0.08071748878923767
56,0.09259259259259259
57,0.0
58,0.011904761904761904
59,0.03225806451612903
60,0.05405405405405406
61,0.125
62,0.05172413793103448
63,0.16666666666666666
64,0.07692307692307693
65,0.18181818181818182
66,0.07446808510638298
67,0.23809523809523808
68,0.11428571428571428
69,0.041666666666666664
70,0.0
71,0.022222222222222223
72,0.006578947368421052
73,0.03616636528028933
74,0.019230769230769232
75,0.1111111111111111
76,0.03636363636363636
77,0.04132231404958678
78,0.10059171597633136
79,0.125
80,0.058823529411764705
81,0.04225352112676056
82,0.02952029520295203
83,0.02857142857142857
84,0.04
85,0.024096385542168676
86,0.038461538461538464
87,0.045454545454545456
88,0.0
89,0.07017543859649122
90,0.0
91,0.14457831325301204
92,0.008695652173913044
93,0.07142857142857142
94,0.027522935779816515
95,0.037037037037037035
96,0.03076923076923077
97,0.06557377049180328
98,0.0
99,0.10526315789473684
100,0.011764705882352941
101,0.13793103448275862
102,0.037037037037037035
103,0.038461538461538464
104,0.020833333333333332
105,0.10743801652892562
106,0.02486678507992895
107,0.035443037974683546
108,0.06060606060606061
109,0.06666666666666667
110,0.06060606060606061
111,0.02631578947368421
112,0.17857142857142858
113,0.25
114,0.027777777777777776
115,0.03816793893129771
116,0.0
117,0.012658227848101266
118,0.020833333333333332
119,0.044444444444444446
120,0.019230769230769232
121,0.04580152671755725
122,0.08196721311475409
123,0.06862745098039216
124,0.031746031746031744
125,0.05555555555555555
126,0.03349282296650718
127,0.03571428571428571
128,0.013157894736842105
129,0.3786407766990291
130,0.0425531914893617
131,0.11904761904761904
132,0.013157894736842105
133,0.22033898305084745
134,0.14035087719298245
135,0.047058823529411764
136,0.04
137,0.016129032258064516
138,0.019230769230769232
139,0.020833333333333332
140,0.008368200836820083
141,0.018867924528301886
142,0.01834862385321101
143,0.0821917808219178
144,0.04054054054054054
145,0.01593625498007968
146,0.1111111111111111
147,0.0851063829787234
148,0.06451612903225806
149,0.03435114503816794
150,0.03278688524590164
151,0.024390243902439025
152,0.03529411764705882
153,0.0
154,0.045454545454545456
155,0.025423728813559324
156,0.059880239520958084
157,0.0
158,0.06451612903225806
159,0.01912568306010929
160,0.0
161,0.16666666666666666
162,0.06779661016949153
163,0.03763440860215054
164,0.034482758620689655
